fecha,mes,dia_año,temp_agua,oleaje,viento,lluvia,presion,coef_marea,fase_lunar,visibilidad_agua,dias_desde_temporal,temporada,veda_pulpo,veda_percebe,veda_lubina,captura_pulpo,captura_lubina,captura_percebe
2012-09-22,9,266,14.266241673247423,1.060009371477327,18.529465696969975,3.903848431234439,1017.5594833488359,113,13,limpia,8,otoño,False,False,False,0.5787535472441785,2.236648858925907,1.6771162756625282
2012-09-23,9,267,13.661115772981683,1.1142061054933088,14.679647026252576,1.2712832630051512,1014.6342108853629,107,3,limpia,8,otoño,False,False,False,0.5017556681128666,1.1536368364021719,8.759731442532463
2012-09-24,9,268,12.778739092649058,1.3722833577054856,19.19695948783368,3.7364112483941065,1017.8292484137721,52,7,limpia,8,otoño,False,False,False,0.008894085818283232,13.132311315860607,1.7455691776668854
2012-09-25,9,269,13.52192130116674,1.289017093064699,11.739950228619744,0.9033118154278688,1018.439246219214,77,26,limpia,5,otoño,False,False,False,0.8079630272155327,15.020275674433481,0.20289263433111832
2012-09-26,9,270,14.507470599942973,3.1406246358872822,18.781969314845906,0.3842176544178726,1012.9181374133187,53,23,turbia,0,otoño,False,False,False,4.233717769099389,0.015209575877978426,0.6584154160175412
2012-09-27,9,271,14.164938241641334,2.9625519776155227,14.753416292791258,1.215691580937426,1016.9008102058087,89,11,turbia,5,otoño,False,False,False,1.088469387430989,8.23693588005264,0.056465411691399965
2012-09-28,9,272,13.311569542626316,0.40407695235573,15.1715423968976,1.3797282767987713,1020.2436227074335,106,10,limpia,7,otoño,False,False,False,8.568725549545473,0.0019558682168242195,7.581996906555882
2012-09-29,9,273,13.851803223332602,1.112973789656407,15.127088903745268,1.3016441115415882,1017.2744887160111,114,12,limpia,3,otoño,False,False,False,0.0005457834550088868,15.572478490314435,4.012319312616801
2012-09-30,9,274,12.993404228604865,2.3505131851286163,17.60048645852045,3.3039645692001955,1013.7369700638133,96,7,turbia,5,otoño,False,False,False,0.47664102149582216,11.415954024370965,2.0329406701259036
2012-10-01,10,275,12.123593386144785,2.1940764154465318,10.580774964612171,1.6633429090419167,1016.4832538082893,83,17,turbia,7,otoño,False,False,False,0.5842103235893694,6.6243719724180234,0.0031481960263943284
2012-10-02,10,276,12.52409772619982,1.4862890590165914,18.541162061695367,4.386458430529437,1021.9111953181132,94,12,limpia,5,otoño,False,False,False,2.9095130496376296,14.790173624466492,3.0392733718591214
2012-10-03,10,277,13.949644539181177,1.7756572383102238,18.48344835571819,1.4438568094410784,1018.9198797050773,81,3,limpia,3,otoño,False,False,False,0.006561471091272892,21.5803289521151,0.043380278116130516
2012-10-04,10,278,12.780942179990388,1.3174955514116367,13.794067015249986,0.5090493643980261,1009.1846642286398,93,25,limpia,6,otoño,False,False,False,0.03872003971074039,7.515209811998948,3.068434784261015
2012-10-05,10,279,12.733046911578125,3.336836728344222,15.009870650288153,0.27736548244885817,1017.9334190710621,60,0,turbia,4,otoño,False,False,False,0.4464981390891772,2.2832826128581605,0.9695488112225121
2012-10-06,10,280,12.63324580514111,3.0883937033476316,11.562217124658567,4.0554115687451215,1017.2707895259592,85,26,turbia,0,otoño,False,False,False,0.010597839931521136,0.11243296133006914,0.054559080421792326
2012-10-07,10,281,13.890053790000497,1.406123887944917,10.358498997553845,0.1156243585536419,1020.8205676185579,62,22,limpia,2,otoño,False,False,False,0.15297718884273884,6.749746184907645,0.6590716125569245
2012-10-08,10,282,13.657941420319117,1.709373121915187,15.789659367332005,0.2502414080605609,1015.164097564649,106,9,limpia,2,otoño,False,False,False,0.1693669140359564,2.169586906114229,1.9543159563852002
2012-10-09,10,283,13.948818889385947,1.410256789081024,15.815490109978452,0.1315500776454218,1013.1532985430066,74,5,limpia,0,otoño,False,False,False,2.2116396064659196,5.933576241751811,0.050007175819951254
2012-10-10,10,284,12.4577179508409,1.5991796112859131,13.651748868503878,1.1023725230032984,1008.1591759277153,119,10,limpia,3,otoño,False,False,False,3.671687061600519,6.532157474381586,3.556152384493971
2012-10-11,10,285,12.666542832432398,3.692806508772624,10.000883817027034,1.5212065372655867,1011.5270279650435,86,6,turbia,1,otoño,False,False,False,3.2954472142768476,0.06623860919374744,0.012516799062736755
2012-10-12,10,286,11.515653363721661,1.288935302090552,16.828229586828588,0.040149779998717584,1021.0397278487615,53,9,limpia,9,otoño,False,False,False,0.16579024063913902,6.388171508458344,0.05237421732083885
2012-10-13,10,287,13.24873682040848,1.0680321568163718,13.554783409193828,1.449631421018943,1015.9897824334959,75,11,limpia,0,otoño,False,False,False,0.01306463727442226,5.05734828329344,0.019306347990977604
2012-10-14,10,288,11.599330909361022,1.7002324047959063,12.002634198193583,1.0009569191998098,1014.5010609328651,62,20,limpia,5,otoño,False,False,False,1.0549220883581314,3.0287393962113627,0.02124312139727996
2012-10-15,10,289,12.367990200855596,1.3987259005194437,20.1037279434429,2.971303043442351,1021.4781189129628,100,21,limpia,6,otoño,False,False,False,0.953552234766376,17.327946365556908,2.4426571576414844
2012-10-16,10,290,11.517991709386457,0.9372324025450975,11.099381003855445,3.543403416565092,1020.4480123367299,96,27,limpia,3,otoño,False,False,False,0.10222178062056646,1.0478376193795778,5.497688380935884
2012-10-17,10,291,11.762041873261326,2.8059226402826623,17.24767043790004,2.310158537895525,1011.32127223186,82,5,turbia,4,otoño,False,False,False,0.11289983662049041,2.3193720995489526,0.0023087171303608155
2012-10-18,10,292,11.552551712935418,3.027538171162513,9.001846604105967,1.2829909350272448,1021.0049816681317,91,5,turbia,8,otoño,False,False,False,0.0010434490415925702,0.10043837738579198,0.7470460216328721
2012-10-19,10,293,11.630307589811407,1.9585418901925415,9.255136785712427,0.4870716221759856,1006.7070948466043,80,24,limpia,7,otoño,False,False,False,3.2976158973745444,0.7896038187076041,0.06178919724290835
2012-10-20,10,294,11.612276814047203,1.0231664027497505,16.930713632383743,3.7561368124790877,1017.2977247095021,89,3,limpia,1,otoño,False,False,False,0.049031107770876624,2.3304254599822443,0.9885637588676687
2012-10-21,10,295,11.54811853039722,3.3503529457348376,13.65545304300234,0.8360952947031521,1016.7065419869693,65,1,turbia,9,otoño,False,False,False,1.286210371144076,0.4271512310433867,0.18597495067050718
2012-10-22,10,296,12.319038592905581,0.5975598125326345,10.324608831967089,0.8810197932169433,1020.7489095631922,105,24,limpia,2,otoño,False,False,False,0.12158354588758534,0.8118188624293312,6.063920607690633
2012-10-23,10,297,11.098725274521783,1.5019135940045905,18.79974167236206,4.954151912201297,1016.9050583812275,85,25,limpia,8,otoño,False,False,False,2.057442510748913,9.191487760844335,0.034151633947626485
2012-10-24,10,298,11.837235784591023,6.089913599017966,16.485259668615306,7.426119355025012,1013.7771990059849,105,6,turbia,4,otoño,False,False,False,0.4198987135204563,0.006373854576477228,0.06984944193360908
2012-10-25,10,299,12.379634482213442,1.9930116939125415,6.488447221292034,4.5681343534167205,1014.1721862947496,97,20,limpia,0,otoño,False,False,False,0.4174184868501642,9.329092472149858,9.966501329250573
2012-10-26,10,300,11.28558592839227,1.3517014079038778,18.837606182699574,12.678895956487974,1028.4662449337163,107,21,limpia,8,otoño,False,False,False,1.8227764440930545,2.730472845391176,1.1211526956901676
2012-10-27,10,301,11.108110265698128,2.4426590161515156,10.744461745994577,4.063724699381367,1015.413202239908,64,26,turbia,7,otoño,False,False,False,0.6091077094617804,11.5232283644342,1.5443266358934125
2012-10-28,10,302,11.346633966508511,2.4404561420321658,8.168425860245232,2.437208768939883,1017.9853784597377,64,6,turbia,9,otoño,False,False,False,5.434184614812095,7.805010712147674,0.0038730095132281
2012-10-29,10,303,12.139616272070173,3.9675489463553935,11.717756228388785,0.6957685324595151,1004.8941912001724,70,20,turbia,6,otoño,False,False,False,0.9372248626525397,0.0030975711226004,0.09021137116540826
2012-10-30,10,304,11.495839149735673,0.8810890059648862,14.832791008993482,6.11338848277513,1010.8632155092266,113,20,limpia,6,otoño,False,False,False,1.3701400871956346,0.5321511878047224,4.7277271836567625
2012-10-31,10,305,11.009015966381307,2.5042127486164474,15.309505310477883,4.185083254491022,1017.5938402231557,56,21,turbia,7,otoño,False,False,False,1.7543428949001783,3.465284756491038,0.004161572271679313
2012-11-01,11,306,11.567232352804758,1.6987063367009076,8.460539053780213,0.5508399007807928,1006.927387382393,101,23,limpia,3,otoño,False,False,False,0.33817373316701,4.764632209053742,1.5098680612691018
2012-11-02,11,307,10.565499802550239,1.8613720428931901,9.34759343306973,1.3434073817706136,1017.7469941683363,68,28,limpia,6,otoño,False,False,False,0.31063424565237235,7.079401243054826,0.00011777709705776284
2012-11-03,11,308,11.586481265837058,1.6507284117648413,11.956376879920693,0.14526108952185274,1011.3743732279113,95,1,limpia,7,otoño,False,False,False,0.5885084943772282,7.814903588443307,7.589395596227381
2012-11-04,11,309,11.374456729917215,1.629257799074433,12.21192974305482,6.128401847818439,1009.8307434502226,87,26,limpia,9,otoño,False,False,False,0.11152594107153235,17.085769729116606,0.015124570314009529
2012-11-05,11,310,10.89708470097072,0.4116453717460481,18.047195335810308,1.7008577097110542,1011.3558187318589,62,9,limpia,2,otoño,False,False,False,0.12435408071998776,0.18685113661511504,0.37158122151252565
2012-11-06,11,311,10.531960477537279,1.2396894337842401,13.346713658205621,0.5626063775265248,1022.6376942907218,93,24,limpia,1,otoño,False,False,False,0.3840920564885894,10.496775131607702,7.829761400959364
2012-11-07,11,312,10.457324136501892,1.6616854046999938,17.97051997565649,0.6917506933822976,1016.6670896074514,71,13,limpia,1,otoño,False,False,False,0.9964284358782036,5.522508458419814,0.9496101642724772
2012-11-08,11,313,11.265335950645374,2.2800058970943353,19.383299343936695,7.890784497250904,1010.4478181112454,84,25,turbia,6,otoño,False,False,False,0.0036506811185738866,8.29075191541029,0.07461979533963206
2012-11-09,11,314,11.637852136025275,1.8716983311936093,17.222682011430045,1.9122175641772303,1018.8766992615406,52,4,limpia,8,otoño,False,False,False,0.35082584763233376,13.354378666323301,0.12055268953935187
2012-11-10,11,315,10.475015931467865,1.8171790511830292,2.7035600255376178,1.0918113395537288,1019.1486917204594,65,19,limpia,7,otoño,False,False,False,1.7908814293775754,13.492337072678836,0.82188364045341
2012-11-11,11,316,11.09030056700043,2.658531824437528,13.783932418936041,1.385676303770603,1013.0934594959868,94,7,turbia,9,otoño,False,False,False,0.06611918391162283,20.707249479416337,0.4347300660501479
2012-11-12,11,317,9.521864003554981,4.463947609540061,14.334776868366705,0.20750156256769095,1019.7958681254767,65,19,turbia,9,otoño,False,False,False,0.8441538989900808,0.8359848184830225,0.01643906358871499
2012-11-13,11,318,10.383077155822019,1.4948930637595577,14.782304896456697,0.15597229451324404,1020.0337481779911,115,17,limpia,6,otoño,False,False,False,0.6324172139184088,5.263613580237587,3.0942571709689113
2012-11-14,11,319,10.67594784538182,0.8697330441039836,6.67128368908662,1.7964485516066373,1019.2566598367337,87,20,limpia,8,otoño,False,False,False,0.3147649931534009,0.41273176216556834,0.14462621017335547
2012-11-15,11,320,10.110488032136354,3.32404290601688,11.943657862945198,1.4348962891145782,1011.6312398338047,73,4,turbia,3,otoño,False,False,False,0.20750308250035568,0.019480263204845007,0.6964343698905875
2012-11-16,11,321,10.057099945713988,2.4851994384357172,9.551023157899852,0.8899296772330721,1009.1047405361209,99,3,turbia,9,otoño,False,False,False,0.11852527940578948,2.3161443736800678,0.9861077436185042
2012-11-17,11,322,10.182043587119361,1.4060799040648486,11.293749592074095,1.6699466854955498,1006.5356633789952,106,18,limpia,6,otoño,False,False,False,0.3750990157721097,12.904320013041918,16.056110087051344
2012-11-18,11,323,10.722747124796179,3.389708193415406,13.965244191780375,0.15090441078727634,1011.7224268042622,105,10,turbia,4,otoño,False,False,False,6.306683325827211,0.5982760861126907,0.21011220072987802
2012-11-19,11,324,10.400777314118889,0.8446729600288313,12.033789584154077,5.764491895329631,1013.1609452081518,115,4,limpia,0,otoño,False,False,False,0.4269193753595051,0.5777104706479712,3.8311573224033415
2012-11-20,11,325,9.137012444110875,1.504275793517984,11.587949746656697,0.6954635012152999,1013.5678195694117,111,15,limpia,9,otoño,False,False,False,0.4246095623649356,2.4489236841329625,5.289623873815655
2012-11-21,11,326,9.175350617900989,1.3680983718441433,14.20812223271489,0.14897040496273103,1014.7639823962423,63,8,limpia,3,otoño,False,False,False,2.5329475094610214,2.62444655507617,0.0895126175257125
2012-11-22,11,327,10.05252373034606,3.5047569859878185,13.03116883612782,0.3714649890450389,1023.6649427460505,115,24,turbia,0,otoño,False,False,False,0.15676023408449385,2.5566830363640216,0.21561053770380728
2012-11-23,11,328,10.661188742333394,2.1658113949908397,15.798759634613813,0.20068826970575576,1013.3021141338421,109,24,turbia,0,otoño,False,False,False,3.428941540255729,2.6699722461721653,0.210810266539116
2012-11-24,11,329,8.709078573987995,0.6364653142144354,13.320575235542531,0.39350112246752345,1014.7561294170516,70,5,limpia,6,otoño,False,False,False,0.014357889778529516,0.4061971613546079,1.0390918674010305
2012-11-25,11,330,10.029827390071448,7.391142399144756,8.729563951793022,1.0782926404585182,1005.9120408052521,84,7,turbia,2,otoño,False,False,False,1.5728185315620373,0.7569039883282869,0.0003087776653053673
2012-11-26,11,331,9.987088397317173,2.5864525006565833,10.875670724756606,2.6792100915052623,1026.1398573226902,79,0,turbia,8,otoño,False,False,False,0.007839396266054486,5.341650177552786,1.4757314120973588
2012-11-27,11,332,11.11010694277315,1.0112541182509158,13.687797309108245,0.6358656891083572,1008.4204629965244,88,0,limpia,6,otoño,False,False,False,0.11005478021041352,8.660339743951052,1.2497055573020397
2012-11-28,11,333,10.021461527790557,4.241516300892443,13.208098128921664,1.145141866012768,1011.4657264775532,74,22,turbia,5,otoño,False,False,False,0.016042453701529725,0.965698463812458,0.023575820533915274
2012-11-29,11,334,10.458748817282876,1.7553025258489081,9.346070920822081,5.283325502431294,1018.4786102343509,93,27,limpia,1,otoño,False,False,False,0.0009222412500436482,15.483577422684561,3.7092805627003886
2012-11-30,11,335,10.29130796400379,1.572739064026197,17.706321680554964,0.7014474873838842,1016.2309621910908,108,4,limpia,4,otoño,False,False,False,2.206652699857517,3.2568841367939183,4.632186111491746
2012-12-01,12,336,8.906936125593898,1.6484721981800294,16.248893819454626,3.166758352340865,1023.2159313514953,55,17,limpia,7,invierno,False,False,False,3.0421214727783905,2.209278275511963,0.013703043714296755
2012-12-02,12,337,10.626053062029856,1.74127264016638,12.596829875027199,0.3435155945479895,1018.6000682786375,52,3,limpia,3,invierno,False,False,False,1.0801289917779022,6.154284446176707,0.42370279304093905
2012-12-03,12,338,10.275355709017177,1.6995339325501722,14.34523694756368,0.39281275870946064,1014.5935797438107,85,15,limpia,7,invierno,False,False,False,0.17618097344744774,13.282291744414762,0.4039544783377199
2012-12-04,12,339,10.433210051708496,1.5872063089451949,10.712505916106746,1.2181741780771889,1020.2204193442218,50,19,limpia,8,invierno,False,False,False,0.021134717796632743,3.4621893351629662,0.004680445451539701
2012-12-05,12,340,12.467269837345551,1.1536296205552616,18.412271468397243,0.5334132088003481,1020.8065397293418,83,21,limpia,7,invierno,False,False,False,0.2995940412940598,3.821727860637419,1.0161461185623992
2012-12-06,12,341,8.845490033771375,0.9487509973416605,23.275721425684505,4.666667525856702,1011.6992061930894,114,23,limpia,5,invierno,False,False,False,0.49121726886590533,2.78079788042451,8.97762057883967
2012-12-07,12,342,11.116363223274705,1.976653400286719,12.421652251332103,0.10417098697509433,1019.8151469308212,75,28,limpia,1,invierno,False,False,False,1.3388959124826583,5.533914019666201,0.29277739018274496
2012-12-08,12,343,9.895825280439858,0.9643128709364951,19.895729395464507,1.8189905772942057,1013.8886941865079,67,18,limpia,7,invierno,False,False,False,1.0334173356228082,0.07368074558223847,0.8339307675556508
2012-12-09,12,344,10.228604742786484,2.21979841506197,11.556831184991887,1.8538410375657115,1014.4826104620724,85,27,turbia,3,invierno,False,False,False,0.4154564520928268,12.343612515266333,0.9711847760895473
2012-12-10,12,345,10.017982291889894,4.104264358392598,12.872154170423046,0.13661320159079415,1015.7146664151445,55,27,turbia,0,invierno,False,False,False,1.033211767926327,0.7428777433348611,0.6683012967378802
2012-12-11,12,346,9.781001943987356,1.7361207748014815,20.734760927349818,2.637751594112297,1013.0960956382962,93,6,limpia,4,invierno,False,False,False,0.05326748679019452,14.144250632422795,8.581406476167121
2012-12-12,12,347,9.685072845987088,2.0428141977258734,14.520643852455827,1.265600656328702,1012.8270442608699,89,14,turbia,2,invierno,False,False,False,0.0015889721002708636,8.027525408435876,0.4177499817592031
2012-12-13,12,348,10.217283996941017,3.5119029433793734,17.74793474694562,2.5680053882924154,1019.9236042412434,79,17,turbia,2,invierno,False,False,False,0.1563253979006121,0.3925442182275281,0.012240112808331073
2012-12-14,12,349,9.103060174980312,1.483150779120363,13.922156364801992,3.5080603423062158,1007.3553054732496,80,8,limpia,6,invierno,False,False,False,0.9435413771777215,13.685142749854498,1.5546809821560583
2012-12-15,12,350,10.45867885705149,1.099980722604224,7.789057479927414,0.7798706989093097,1009.691865272704,107,27,limpia,0,invierno,False,False,False,2.996010437209167,14.999296797362332,5.46120350020408
2012-12-16,12,351,9.754764494728713,0.10860917309746462,24.34964721230812,1.3251811814237981,1018.3736699155525,104,6,limpia,2,invierno,False,False,False,0.07114846654256453,0.257696877424904,4.633088235233285
2012-12-17,12,352,9.323773273826356,1.9128476342034502,14.132907415061394,0.6042674047780529,1014.6355027042042,85,0,limpia,9,invierno,False,False,False,1.3740583796708612,4.122758006550967,1.5360828231033261
2012-12-18,12,353,9.730325650583561,1.11061631445587,15.6244701780847,0.45007434497308946,1019.957563260114,79,12,limpia,5,invierno,False,False,False,0.001509236962771866,1.658045862332027,2.3215110125810314
2012-12-19,12,354,10.754326571172784,1.4026711221287782,12.069889120751473,0.0011898699627653812,1016.7896613906173,97,3,limpia,7,invierno,False,False,False,0.1302125532699987,12.18493202474834,6.835927020289548
2012-12-20,12,355,9.679724939870702,0.1981020949044923,18.12052649565403,6.628105191534831,1008.3314767047817,66,1,limpia,5,invierno,False,False,False,0.5268379095902932,0.05730254803626935,0.9969313885557439
2012-12-21,12,356,10.218072125967039,1.3996679756008108,17.826345235025865,1.1629557043405019,1015.3141720963879,76,9,limpia,3,invierno,False,False,False,0.02141117729677489,16.134825927031976,0.24384996159364486
2012-12-22,12,357,9.567684549948458,0.6619716653644925,8.770981309554445,0.026311868206106755,1017.672739005446,112,4,limpia,7,invierno,False,False,False,0.0721525111057085,0.11542086249578759,4.896504294293324
2012-12-23,12,358,10.46545321752155,0.5495567029965396,15.684398349219501,0.017957532637211327,1016.1701982926666,63,24,limpia,9,invierno,False,False,False,1.215265327820694,0.1367696122493153,0.21609309760322035
2012-12-24,12,359,10.427628658685407,0.7451394756668661,18.50840401010383,0.6803453415239384,1012.6586291318628,75,2,limpia,4,invierno,False,False,False,0.002189031526971026,1.392351050127933,0.23438906944103724
2012-12-25,12,360,11.132293672402039,0.667140550993955,19.801747466692127,0.02807144040115469,1013.630298399399,92,4,limpia,9,invierno,False,False,False,0.1853581082102309,0.000562642724355523,0.986983925658114
2012-12-26,12,361,9.925772795028742,3.1260960489097926,17.58579590895126,0.938454637812549,1012.1995742211963,50,10,turbia,5,invierno,False,False,False,0.0068564276733788475,0.7635330053699054,0.34664944023871624
2012-12-27,12,362,10.441462902505332,3.6418234491841575,17.937349873062878,0.13001273085571474,1008.3740145919941,73,25,turbia,0,invierno,False,False,False,0.81229419473773,0.2786452219846197,0.10718761775947207
2012-12-28,12,363,10.109442754147421,1.9376008093610864,12.83962517498643,0.08008541138584774,1007.6863021757613,69,17,limpia,3,invierno,False,False,False,0.43524683542665177,6.961059510092297,0.006996785848605241
2012-12-29,12,364,10.83962780210944,5.186723376113117,10.083845192232138,2.2135796318249956,1016.9501047804719,57,19,turbia,3,invierno,False,False,False,5.821245379887393,3.020044890172565,1.1982375280962645
2012-12-30,12,365,9.643474686348325,1.342732300567841,13.756504740492181,4.74690135045257,1010.6427081723555,79,1,limpia,4,invierno,False,False,False,0.07662290919023351,4.606017369757254,0.11651002310619715
2012-12-31,12,366,10.53560982170374,0.8381698861569449,9.992938453544307,1.053187185733627,1017.8779921372603,67,23,limpia,0,invierno,False,False,False,0.6209447525607286,0.6441107827968762,0.04601788766943324
2013-01-01,1,1,9.971788256307363,1.664797148841935,12.04387565597968,3.6251953316595835,1012.0246625627424,62,22,limpia,3,invierno,False,False,False,0.6053452946477469,4.247139073146791,3.174370702103942
2013-01-02,1,2,10.065085273045218,0.7590373347710593,11.98409081845153,0.05940447499541697,1008.4342570664253,97,15,limpia,6,invierno,False,False,False,0.13489735414053555,2.526848465039779,5.618906650351828
2013-01-03,1,3,10.174795803262995,1.7985516459555588,11.237181910876888,3.007365453069284,1012.9602818238773,109,22,limpia,5,invierno,False,False,False,0.2031593577625407,8.551880628937983,14.950137780907774
2013-01-04,1,4,10.288384487236588,2.7077798916659193,17.129145017655734,0.12971712831391768,1025.4718748620903,75,22,turbia,9,invierno,False,False,False,1.9224472266520078,11.013923464082145,0.8029900859178707
2013-01-05,1,5,10.085743438637621,0.7463459934006793,10.94909094634843,3.645750236172529,1014.5219461040848,58,24,limpia,4,invierno,False,False,False,1.9315344093405487,1.5670034459791646,0.003112794003981493
2013-01-06,1,6,10.303888603534695,4.52221729420742,22.342321751424336,4.280360202798982,1018.2293333416611,102,17,turbia,0,invierno,False,False,False,0.2563168940344003,0.7528540666214872,0.13276371135137696
2013-01-07,1,7,11.142644769356696,6.332757200827141,18.956600160570293,3.083314079143292,1015.8440190496203,58,5,turbia,7,invierno,False,False,False,0.026692845389631546,2.4187207386375706,0.3496267321981397
2013-01-08,1,8,10.80888426166056,5.593229289986434,19.75797493820064,3.437936713804747,1007.9740098191677,75,14,turbia,4,invierno,False,False,False,0.009047009795880549,2.8387837912027614,0.2044939819270741
2013-01-09,1,9,10.762068523730555,0.2822057727479552,12.243374975474595,1.6487205425674754,1022.2448162301158,82,11,limpia,7,invierno,False,False,False,1.0337865859579287,0.16216671055322227,0.15625653019411853
2013-01-10,1,10,9.991327369093977,1.1595974487452203,15.80118625918916,0.6154565026332859,1013.7608909508804,82,28,limpia,5,invierno,False,False,False,1.804747199573259,11.414877897602969,1.1677217222569558
2013-01-11,1,11,9.75628876874622,2.1224732424486503,10.828421225577138,2.0613335458349016,1008.4474371764065,101,3,turbia,6,invierno,False,False,False,1.7086828653907966,4.771241601671846,1.0187652814621198
2013-01-12,1,12,10.889295184076113,0.4816611072798726,15.869423176447883,1.1580006924718595,1012.4388324577833,89,28,limpia,9,invierno,False,False,False,3.579526861280757,2.080487329028794,0.30086212558029024
2013-01-13,1,13,10.869116122776541,0.5304610137204797,7.929116541578459,0.010701702447324444,1013.968779525129,53,11,limpia,9,invierno,False,False,False,0.00159180889565962,3.5216105005600267,0.14158319417333862
2013-01-14,1,14,11.255547154240045,0.25681812767263684,19.249187527645184,1.2956812262806434,1018.7473976175062,77,25,limpia,0,invierno,False,False,False,2.1697398566414705,1.6235192229153472,1.0205329771677252
2013-01-15,1,15,10.039088145809488,1.788012573499119,12.42041870464714,2.106443935130672,1011.5961840969486,103,10,limpia,5,invierno,False,False,False,0.20205062179216998,25.755313687163145,4.929822897660835
2013-01-16,1,16,10.294345420945598,2.227826793748181,16.21137935706892,0.027961878281123696,1028.1017279999196,117,21,turbia,2,invierno,False,False,False,0.6724982296416128,9.714738024190412,0.5947027495857583
2013-01-17,1,17,9.480039462711286,3.5282473790598705,16.95389660412726,1.942340562113244,1010.3141550874569,98,8,turbia,2,invierno,False,False,False,0.45634497714203753,0.3539952607194494,0.060576045655946674
2013-01-18,1,18,10.260950515786504,2.4830482888135585,12.784143818557194,2.1141648692881274,1018.0599748111551,55,26,turbia,2,invierno,False,False,False,0.14757365940311615,1.274314898927239,0.3526970481481769
2013-01-19,1,19,11.128116887429282,2.7780688799510327,11.806956284537051,0.3442060760636016,1005.130136292942,82,0,turbia,5,invierno,False,False,False,0.2735005497564662,8.393734554777359,0.9382027664953667
2013-01-20,1,20,10.28504693935987,0.34051269338174633,14.51916906081715,1.1280104629734433,1014.3815066687035,54,17,limpia,7,invierno,False,False,False,0.8003939688534857,0.44078034208952716,1.2954839139441665
2013-01-21,1,21,10.985019511010384,2.064559614687047,18.211862735230046,6.667036395160967,1016.8361713966106,67,5,turbia,2,invierno,False,False,False,0.2006537169617177,6.108455132033822,0.006298650447927774
2013-01-22,1,22,10.5232245138634,1.6278752695157064,14.412058285513108,4.31159538797645,1009.402083730887,52,11,limpia,2,invierno,False,False,False,0.14673362908434456,3.2836911430929363,1.5476177406189573
2013-01-23,1,23,10.869751711469705,1.000683447654255,17.411831143853554,1.0580519085691347,1022.4952274052083,51,27,limpia,4,invierno,False,False,False,2.243680585318531,18.010462865830636,0.4316176142144076
2013-01-24,1,24,10.025478952900944,1.2849442836978873,18.176366156665836,0.8610928666492798,1017.1723832559209,114,22,limpia,5,invierno,False,False,False,0.34608785350269483,3.959945507159594,5.2248806458902015
2013-01-25,1,25,10.804969433750896,2.237754668917161,14.230188472956321,0.26496258771821846,1013.4117976757678,84,28,turbia,5,invierno,False,False,False,2.321314256144678,12.25029830585431,0.12209216235129326
2013-01-26,1,26,8.99987406476086,2.8952919534326895,14.549293994394139,0.07164627874211879,1017.1183875081399,100,2,turbia,6,invierno,False,False,False,0.8323455839706679,6.250183471356649,0.01938925338687794
2013-01-27,1,27,10.7240796780757,5.813332011193929,15.555229514954958,0.7061137866607238,1012.033429190316,117,0,turbia,6,invierno,False,False,False,2.746178846461038,1.3481567561351364,0.13469313796088128
2013-01-28,1,28,9.900532649487815,2.3314104462704757,19.56961850233044,5.636288708269904,1021.2568995120379,84,6,turbia,2,invierno,False,False,False,0.04216103311492758,7.513730884523392,0.9857320602637164
2013-01-29,1,29,11.64593740239234,3.1061612229319087,13.626873622816124,6.36959872477453,1020.0764930091109,93,27,turbia,4,invierno,False,False,False,0.002615138980625058,0.9190161725546011,0.13709119035579778
2013-01-30,1,30,11.433221177744457,3.0319942690422677,19.551002103315195,3.348159177264224,1016.8669503355375,78,17,turbia,0,invierno,False,False,False,0.00036215113067527416,1.0403173723732322,0.26561602663085965
2013-01-31,1,31,11.292114238393427,3.6704654930250404,16.020509807711893,0.864105331520367,1018.0584602374896,85,11,turbia,0,invierno,False,False,False,2.4634693663739644,0.1762836174987194,0.10217589527391606
2013-02-01,2,32,11.970935644439686,0.6572578486509792,12.053556265969927,0.31009717571034734,1007.6140189494939,91,28,limpia,1,invierno,False,False,False,0.5343043645612169,3.1406788322386543,3.4297896084297923
2013-02-02,2,33,10.536073934321449,1.8256946218836974,14.832024595085596,1.8103726077901359,1022.3347255337223,56,21,limpia,1,invierno,False,False,False,0.5315401127903624,16.04875056476177,0.03559466343812131
2013-02-03,2,34,12.201791429622237,0.7859598987090208,10.517463859185224,2.0797719168052735,1014.5032108936734,62,19,limpia,6,invierno,False,False,False,0.30509258257943406,0.05752472225838931,0.018204053507539644
2013-02-04,2,35,11.761481630349643,0.83304950417744,9.615970913546612,1.105287788689505,1020.1252282471305,71,15,limpia,4,invierno,False,False,False,0.0022064379807788855,0.038548875256745954,0.028202535220442165
2013-02-05,2,36,11.109855758773966,2.3820817427920695,17.427396994216235,2.353018770755175,1018.7492111176235,106,25,turbia,2,invierno,False,False,False,0.00034105690837611257,7.949609668583805,2.7762585106850888
2013-02-06,2,37,11.983597612977984,2.4097334864167674,18.191075685219086,2.746218422231004,1020.0485738377193,94,19,turbia,6,invierno,False,False,False,0.9636773117393982,6.927830365758804,0.37491695485604937
2013-02-07,2,38,10.689685419583908,2.3140359971908806,14.867905014492326,3.056284259525957,1009.7611852487053,103,24,turbia,2,invierno,False,False,False,0.5727089314267375,9.14523339555758,0.9681253381204324
